原始指標名稱,映射後指標名稱,相似度,片段內容
S-1-2_19,Q19,0.8198211447139987,"由上表可知，新光銀行授信戶和投資對象，面臨之轉型風險對營業額損失之衝
擊有限，對新光銀行之財務衝擊可控。新光銀行國內高碳排產業
除碳排大戶之轉型風險評估，新光銀行亦執行由金融監督管理委員會規劃辦理之氣候變遷情境分析，根據交易對手之產業別進行轉型風險評估，分析結果如下：投融資部位整體轉型風險等級分布新光銀行授信組合-信用風險分析
信用風險
透過衡量信用評級、違約機率(PD)、與
受到實體風險影響之擔保部位違約損失率(LGD)的變化，以估算壓力情境下之預期信用損失。市場風險
依據特定轉型風險氣候壓力情境對股票、債券發行公司之營運的影響，估算在壓力情境下，股票、債券部位之評價結果的受影響程度。"
S-1-2_19,Q19,0.8194747218499557,"定期針對進行轉型風險情境分析，評估資產組合在氣候變遷情境下可能產生之影響,並參酌執行結果調整投資決策。
依其業務/商品之市場風險及信用風險機制管
理。
營收獲利減少 / 資產價值降低
子公司依循新光金控「永續金融政策」，制訂ESG投資及融資指導方針。
針對具爭議性、高ESG風險、高碳排產業進
行ESG風險盡職調查加以審慎評估，並制訂產業別指導方針，適時調整資產配置。
透過議合機制與被投資對象對話溝通並追蹤
改善情形蹤其改善情形，並於議合時關注企業淨零排放及減緩調適氣候變遷之議題。
持續辨識金融商品投資、授信業務與其他
業務營運之風險，以利控管風險概況。轉型風險  短期
財務衝擊 / 因應策略"
S-1-2_19,Q19,0.8185330769605254,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
185-1情境分析設定說明
新光金控依循各國監理機關所公佈之氣候變遷壓力測試架構與國際永續倡議組織之方法    
論，並參考IPCC第五次評估報告書、第六次評估報告書及NGFS等氣候變遷情境種類，透過系統化的評估流程進行集團整體年度氣候實體風險及轉型風險情境分析，以強化公司之策略規劃與因應作為。
根據近期國際間氣候政策趨勢與本國低碳轉型目標，針對實體風險情境分析，新光金控擇"
S-1-2_19,Q19,0.817317793657138,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
22截至2022年底新光人壽全台共有129棟樓營運據點，經
執行營運據點的實體風險災害分析後發現，在氣候情境RCP8.5下6處位在花蓮、台東、高雄、台中的部分據點在本世紀末2100年前均具有較高的氣候變遷風險，其主要氣候因子為河水氾濫及地表淹水。
針對整體不動產，新光人壽將透過經濟部水利署的地層
下陷監測資訊系統，密切關注營運據點位在區域的地層下陷情況，及早提出相應對策。新光人壽營運據點分布RCP2.6"
S-1-2_19,Q19,0.8172117943331331,"點帶來災害衝擊，造成房舍、設備、營運資產及擔保品損害，甚至導致營運中斷。營收獲利減少 / 營運成本增加 / 資產價值降低
針對極端氣候事件導致設備受損，部份設備改轉租賃模式以轉嫁財損風險。
針對高氣候風險產業調整投資組合，以減緩災害帶來的投資、授信之不確定性。建立自有資產及投融資不動產據點資料庫評估潛在氣候實體風險，以掌握可能損
失之情形。
公司定期檢視及汰換營運據點高耗能資產，如採用節能LED燈具，以提升能源使用效率。
為減緩天候因素的高額理賠波動發生，擬進行理賠研究專案，評估開發新型態
商品，亦考量相關保險風險及再保險評估。"
S-1-2_19,Q19,0.816367108268702,"面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。
明定投資、融資與人身保險決策流程、投票政策及議合政策，應納入ESG因子評估，其中環境面
(E)因子包含氣候變遷、生物多樣性及環境汙染。氣候變遷風險納入集團風險管理
敘明氣候相關風險定義
辨識、衡量與監督及管控原則每年定期檢視煤炭及非典型石油及天然氣之
交易對手，相關業務營收超逾總營收50%將優先進行議合訂定高碳排產業之投融資部位曝險限額，每月定期監控政策名稱 風險管理政策 永續金融政策
規範重點"
S-1-2_19,Q19,0.8163373525936533,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
05氣候治理與策略02
2-1氣候治理架構 
新光金控建構完整的氣候治理架構，董事會為集團氣候風險治理最高決策單位，
轄下設有董事會層級之功能性委員會－企業永續經營委員會負責監督集團氣候相關策略推動及風險機會，其中企業永續經營委員會均為董事組成。
為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經"
S-1-2_19,Q19,0.8159915950577268,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
24新光銀行營運據點、國內授信戶、投資對象登記地和國內不動產擔保品座落地分析結果
RCP2.6
註：最大氣候風險值(MVaR%)大於1%，視為高氣候風險區域。MVaR值2030 2050 2100
RCP8.5
2030 2050 2100
>1% 0.2-1% <0.2%新光銀行國內共有104家分行分別坐落在全台68個鄉鎮
市，我們將不動產的最大氣候風險值(MVaR%)大於1%的情況視為高氣候風險區四，分析結果顯示：
在RCP2.6情境下，2030年、2050年及2100年有1處位"
S-1-2_19,Q19,0.815930250592279,"
Economic Forum,WEF）發表之《2023年全球風險報告》顯示，在地緣政治和經濟環境不平衡的世界，環境及社會面危機仍是未來10年的最大挑戰，其中前三大風險包括氣候變遷減緩及調適失敗、自然災害及極端天氣事件、生物多樣性流失及生態系統失衡，顯見全球未來面對的挑戰更加嚴峻。新光金控意識到氣候對於金融機構已是迫在眉睫之風險，因此於2020年啟動營運據點及投融資組合之氣候敏感性評估，2021年建立氣候治理機制，制定短中長期氣候策略，2022年經董事會核定，將氣候相關風險納入風險管理辦法。我們透過量化資料蒐集、情境分析與壓力測試，以及投融資碳排放盤點，具體認知氣候對於集團營運及業務活動的衝擊，清楚理解投融資之碳曝險，進一步將氣候相關風險納入集團之風險管理範圍。本報告書之評估成果為新光金控氣候風險建立通盤的衡量及完整的輪廓，並促使我們在氣候議題上提升治理高度。於氣候風險及投融資碳排放評估過程中，新光金控也觀察到目前碳資料揭露之不足，以及現行通用方法學實際上仍有可待發展之處，我們期待未來能與各界利害關係人合作，共同為氣候變遷評估之數據品質提升與方法學研究努力，為氣候行動的的推進帶來更多科學及創新的思維。「低碳、創新、共好」為新光金控守護之永續價值，在低碳經濟轉型的道路上，新光金控將持續實踐且不斷追求進步，攜手產業共同邁向淨零，已於2022年正式簽署承諾制定科學基礎減碳目標倡議(Science-based Targets initiative,SBTi)，並於2023年6月遞交目標審核。從自身做起，積極建立氣候治理，以達成巴黎協定限制長期升溫不超過1.5℃之終極目標，同時積極與上下游利害關係人議合，開發多元ESG商品，成為永續金融的標竿企業。"
S-1-2_19,Q19,0.8141733648037099,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
21
RCP 2.6和RCP 8.5 情境下最大氣候風險值 (Max  Clim ate Va lue a t Risk%)
 情境模擬下的最大氣候風險值變化
註1：
註2：氣候變遷風險值(Value at Risk, VaR%)：該不動產在單一年
度中在氣候災害受到損壞 後，維修成本占資 產重建成本的
比例。
最大氣候風險值(Max Value at Risk%)：取分析初始時間點
到計算時間點期間，該資 產於各年度面臨的 氣候變遷風險"
S-1-2_19,Q19,0.8137916115454257,"轉型風險情境分析假設與參數
債券投資、股票投資
氣候情境 受影響之資產範圍
情境參數 財務參數輸入參數預測期間
與間隔  
Current
Policies能源耗能量
能源價格二氧化碳排放量碳價2022-2050
(每年)屬高氣候變遷風險產業之債券、證券投資標的以及企業長期融資放款。
資產負債表
綜合損益表現金流量表
Net Zero 
2050能源耗能量
能源價格二氧化碳排放量碳價2022-2050
(每年)屬高氣候變遷風險產業之債券、證券投資標的以及企業長期融資放款。
資產負債表
綜合損益表現金流量表股票投資
氣候情境 受氣候情境之財務影響
Current"
S-1-2_19,Q19,0.8136075855092997,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
15本公司檢視投融資組合在不同資產類別及不同產業類別下的排放情形，以總碳排放量（公噸二氧化碳當量，tCO 2e）及碳強度(每新台幣百萬元營收(TWDMM, REV-
ENUE) 產生之公噸二氧化碳當量)顯示。
由於新光金控及子公司業務特性，在債券資產類別上財務碳排放量最高，但加權平均碳強度以企業授信最高，2022年起新光銀行即無燃煤電廠發電融資專案額度，"
S-1-2_19,Q19,0.8133744502167617,"改善情形蹤其改善情形，並於議合時關注企業淨零排放及減緩調適氣候變遷之議題。
持續辨識金融商品投資、授信業務與其他
業務營運之風險，以利控管風險概況。轉型風險  短期
財務衝擊 / 因應策略
營運成本增加 / 營收獲利減少
溫度上升使得全國用電量增加，恐造成無預警斷電。
為因應低碳發展趨勢，公司須提升
各項資產的能資源效率標準。
為避免斷電造成之營運損失及提升
各項資產能資源效率，公司須建置備用電力、提升自發自用電力比例及汰換高耗能資產，進而導致資本支出及營運成本增加。公司電腦機房建置不斷電系統(UPS)確保重要資訊系統、資料中心檔案運作正常。
營業據點樓頂建置屋頂型太陽能"
S-1-2_19,Q19,0.8127265232687366,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
285-3轉型風險情境分析
考量新光人壽之產業特性以固定收益證券、股權投資為大宗，以及未來首當其衝面臨氣候
變遷衝擊者應為特定高氣候風險產業，故投資組合情境分析之資產類別、產業類別採以債券及高氣候風險產業為主。為掌握債券投資部位在轉型風險下之潛在財務衝擊影響，新光人壽選定NGFS Scenario Explorer 發佈之參數，建立模型模擬估算標的財務指標受轉型風險情境影響後之財務衝擊，相關情境分析假設說明及結果如下：新光人壽股債投資組合情境分析-市場風險、信用風險
轉型風險情境分析假設與參數"
S-1-2_19,Q19,0.8109027693592645,"為進一步了解氣候變遷之實體及轉型風險對公司的影響，新光分別針對公司營運據點、投資性不動產、上游供應商、下游產品服務    (國內授信戶及投資對象、承銷對象、不動產擔保品、投融資組合等)執行氣候情境分析，期望透過理解不同氣候情境下之曝險情形，以積極展開相關管理作為與因應措施，增進新光金控氣候韌性，相關部位情境分析彙整如下：
有序轉型
情境類別：Net Zero 2050
採取積極作為進行有序轉型，
全球在2050年達到淨零目標，將全球暖化限制在1.5°C；為達此目標，因此各國或各區域將逐漸提高碳價或碳稅等其他政策，惟考量各區域國家減碳承諾及經濟發展的不同，碳價等相關政策之強度有所不同。全球暖化"
S-1-2_19,Q19,0.8107413680028921,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
13實踐低碳金融04
4-1永續金融
新光金控運用核心能力與專業，落實「責任金融」精神，為社會永續發展作出貢獻。我們推"
S-1-2_19,Q19,0.8101872013963287,"1
Step
2
Step
3
Step
4選擇氣候風險衝擊較高產業之投
資標的/承銷輔導企業選擇評估標的
國家自有貢獻目標（NDCs）
2050淨零排放（Net Zero 2050）選定NGFS轉型風險情境及參數
計算情境下投資標的面臨碳價/稅
之財務影響
計算Merton Model預計違約率及
違約損失率變化影響分析（預期信用損失）
依影響分析結果擬定相關因應策略，降低氣候變遷轉型風險影響衝擊擬定因應策略占整體高碳排產業投資
(含股債投資組合)投資標的 產業別
占整體高碳排產業投資
(含股債投資組合)標的1 16.84% 水泥及骨材
標的2 15.20% 整合型公用事業"
S-1-2_19,Q19,0.8068215425039849,"為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經
營管理委員會，與風險管理委員會共同評估氣候相關風險與機會、研擬集團整體之氣候風險管理，並由永續發展部及風險管理部共同落實推動，透過各子公司積極參與，推動面向得涵蓋所有可能面臨氣候風險之各項業務，以期透過定期評估來控管氣候風險的潛在衝擊以維護股東價值，其架構如下：
董事會
永續發展部/風險管理部永續經營管理委員會 總經理 風險管理委員會企業永續經營委員會 審計委員會
人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控"
S-1-2_19,Q19,0.8062171777697629,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
04新光金控落實永續金融精神，依循國家政策規劃減碳策略及行動方案，2022年正式簽署科
學基礎減碳目標倡議(Science-Based Targets initiative, SBTi) 承諾書加入國際減碳行列，遵循
金融機構SBT指引文件，針對自身營運及範疇3投融資部位進行去碳策略擬定及科學基礎減碳目標(Science-Based Targets, SBT)設定，並於2023年6月遞交目標審核，以達成《巴黎協定》控制本世紀末全球氣溫升溫1.5℃積極目標。投融資組合去碳化策略
SBT減碳目標"
S-1-2_19,Q19,0.8051023514798012,"子公司新光人壽針對呼吸及循環系統疾病推出「空汙保單」，將持續開發相關商品，掌握市場利基。
短期
市場機會：
透過編製企業永續報告書、揭露碳
管理資訊及參與永續評比，持續精進提升永續作為，並推廣永績、綠色消費之觀念，彰顯公司重視永續發展之品牌形象。
短期至中期
市場機會：
開發具環保、氣候變遷、綠能及永
續相關議題之多元化金融商品，以符合投資人及客戶之需求，提升公司營業收入。營收增加
掌握ESG趨勢、主管機關推動進程，藉由正面報導得到社會大眾肯定，逐步朝著永續經營前進，打造公司永續發展形象。
營收增加
積極掌握氣候相關商機，持續開發友善環境的商品及服務，協助消費者抵禦氣候對於環境或健康衝擊。"
S-1-2_19,Q19,0.8034971708367965,"另為降低營運據點氣候變遷實體風險衝擊，定期檢視及更新本公司危機處理程序，包含各類天災情境之處理程序、負責人員及相關防災資訊，足以因應與降低淹水災害可能發生之負面影響。
營運據點實體風險分析
家數占比 風險等級 標的數"
S-1-2_19,Q19,0.8010810152962555,"營收增加
積極掌握氣候相關商機，持續開發友善環境的商品及服務，協助消費者抵禦氣候對於環境或健康衝擊。
促進商品的發展，挖掘更多領域之潛在機會，滿足客戶需
求，進而提高公司營收。
規劃開發連結國內ESG指數或ETF之衍生性商品,並將綠色
投資、輔導綠色企業上市櫃、綠色債券承銷金額與件數、ESG主題投資納入指標項目追蹤。
2021年起發行綠色債券、綠色基金，推行ESG連結授信貸
款。
短期至中期
投資機會：
市場往低碳經濟轉型，長期投資綠
色金融、再生能源產業可望帶來正面效益。營收增加
持續洞察產業趨勢，提升綠色金融、再生能源產業投資金額。"
S-1-2_19,Q19,0.7990809155267469,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
16
31.4 再生能源 
10.7 潔淨交通運輸
8.0 綠能建築 
2.1 節能
0.3 汙染防制 
0.02 氣候變遷調適 
0.01 地域與水域生物多樣性保護 
SDGs 綠色授信主題 2022年授信餘額
合計 53.04-4綠色金融影響力
為促進綠色經濟發展，新光金控專注於低碳環境、潔淨能源、氣候變遷減緩、
生物多樣性等面向的資金投入，創造金融機構之綠色價值，帶動產業綠色轉型、引導客戶實踐綠色消費與生活。
綠色債券
再生能源發電廠政府五加二產業政策之綠能科技、新農"
S-1-2_19,Q19,0.7960260768289967,"RCP8.5_2030 17% 45% 10% 14% 14%
RCP8.5_2050 11% 51% 12% 13% 13%Step
1
Step
2
Step
3
Step
4營運據點/投資標的/承銷輔導企業之地理位置
營運據點/投資標的/承銷輔導企業之市場價值選擇評估標的（曝露度）
參考國家災害防救科技中心（NCDR）淹水災害潛勢圖水利署淹水災害潛勢資料災害潛勢分析（危害度、脆弱度）
依危害度、脆弱度及曝露度決定風險等級分析高風險等級影響占比影響分析（曝露度x危害度x脆弱度）
依影響分析結果擬定相關因應策略，降低氣候變遷實體風險
影響衝擊擬定因應策略註"
S-1-2_19,Q19,0.7956545087728711,"臨之實體風險對營業額損失或擔保品價值減損之衝擊有限，對新光銀行之財務衝擊可控。新光銀行國內授信戶和投資對象登記地，以及國內擔保品座落分析結果
註1：含風險移入國別為台灣之OBU授信戶。
註2：RCP2.6情境、RCP8.5情境分別對應金管會《本國銀行辦理氣候變遷情境分析作業規劃》中之有序/無序轉型情、無政策情境。
註1：含桃園市桃園區 / 龜山區、新北市淡水區 / 林口區
註2：RCP2.6情境、RCP8.5情境分別對應金管會《本國銀行辦理氣候變遷情境分析作業規劃》中之有序/無序轉型情、無政策情境。元富證券營運據點、投資部位災害潛勢分析結果"
S-1-2_19,Q19,0.7945904662342582,"市場風險
財務影響損失約占2022年底總債券投資部位價值的0.87%Net Zero 
2050股票投資
氣候情境壓力測試對本公司之
財務影響
CurrentPolicies 市場風險
對財務影響損失約占2022年12月31日總股票投資部位價值的0.29%
市場風險
財務影響損失約占2022年12月31日總股票投資部位價值的0.47%
Net Zero 
20502050年受氣候情境之財務影響
CurrentPolicies授信戶屬國內環保署納管之碳排大戶者，無授信戶降評，未增加信
用風險預期損失
Net Zero 
2050授信戶屬國內環保署納管之碳排大戶者，共有4戶降評一級、1戶降"
S-1-2_19,Q19,0.7929133564499051,"易評估，交易後亦定期監測投融資標的改善狀況，動態調整交易策略，藉以有效達成永續金融去碳化目標。
2030
2035
2040
2045煤炭及非典型油氣業
石油及天然氣產銷業、電力公用事業、鋼鐵業、化
學業、建材業、運輸及物流業、廢棄物管理 高碳排產業管理規範
適用之
高碳排產業
業務單位進行投融資業務時應審慎檢視交易對手因氣候變遷所產生負面影響，可鼓勵交易對手採取相關措施以降低氣候相關風險。
檢視凡列入排除名單者，於未進行任何改善前，皆
不得再新增交易往來，此外，每年定期檢視煤炭及非典型石油及天然氣之交易對手，若交易對手之煤炭及非典型石油及天然氣相關營收超逾總營收50%將優先進行議合。"
S-1-2_19,Q19,0.7916946803252127,"低碳政策影響資產估值
因轉型而產生擱淺資
產及資本支出增加
供給需求變化影響收
入成本或投資收益
企業資產損失及業務
中斷企業及個人授信違約率上升
擔保品價值減損
資產/投資標的重訂價
作業風險管理
流動性風險管理營運中斷與系統當機
工作場域資產損失及設備修
繕增加
公司籌措充足資金不易
提前清償、再融資"
S-1-2_19,Q19,0.7913777360244107,"脆弱度
曝露度危害度
風險淹水災害風險
淹水災害潛勢等級(5等級，
1為最低、5為最高)
資料來源國家災害防救治中心(NCDR)、
水利署
淹水災害風險
評估標的價值/市值之量級(5
等級，1為最低、5為最高)
資料來源公司評估淹水災害風險24小時雨量超過600mm以上
發生機率等級(5等級，1為最低、5為最高)
資料來源國家災害防救治中心(NCDR)
災害 以何種標準衡量該災害之影響
河流氾濫 年最大連續24小時降雨量
沿海淹水 全球海平面
極端高溫 年平均最高溫
森林野火 林火天氣指數
風力侵蝕 年最大陣風速度
乾旱所導致的地層滑動 年總降雨量
冰層融解 冰層融解天數"
S-1-2_19,Q19,0.7908143797712051,"市，我們將不動產的最大氣候風險值(MVaR%)大於1%的情況視為高氣候風險區四，分析結果顯示：
在RCP2.6情境下，2030年、2050年及2100年有1處位
於臺中市的分行屬高風險值之地區。
在RCP8.5情境下，2030年和2050年有1處位於臺中市
的分行據點屬高風險值之地區；2100年則有6處位在    新北市、新竹市、台中市和花蓮縣的據點屬高風險值之地區。
為降低營運據點氣候風險值，我們將加強防淹水的措   
施，並研擬透過定期演練、備援與復原等調適計畫作為風險回應。"
S-1-2_19,Q19,0.7901520635228654,"98
10
11
12
1全球暖化影響，使我國用電需求迅速增
加，造成無預警斷電
2若未採取積極永續作為，恐使新光集團
喪失投資人青睞
3因應政策加嚴或全球零碳排趨勢，高碳
排放產業投資效益受影響
4國內外環境相關法規政策逐漸趨嚴，導
致額外營運支出
5投資標的受氣候變遷災害影響，使新光
集團面臨投資損失
6因應政策加嚴或全球零碳排趨勢，須放
棄高碳排放產業之投資7全球暖化可能增加死亡率及罹病率，增加
壽險理賠金額
8為因應低碳發展趨勢，新光金控提升各項
資產的能資源效率標準，例如更換高效能
設備，進而增加營運或投資成本
9因應法規、客戶與國際倡議要求，而提高"
S-1-2_19,Q19,0.78970728783053,"
核心單位，檢視氣候風險評估分析專案執行結果，呈報審計委員會與董事會，並形成金控集團整體氣候風險控管措施每季 金控總經理 風險管理委員會推動及落實執行企業永續經營策略之核心單位，呈報永續經營委員會與董事會至少每年一次，現行每年兩次金控總經理 企業永續經營管理委員會隸屬董事會，監督集團整體風險控管的有效性每季 董事長提名後經董事會決議之董事或獨立董事審計委員會隸屬董事會，為制定集團永續推動及氣候風險策略核心，督導集團氣候變遷減緩與調適，以及氣候相關目標執行情形至少每年一次，現行每年兩次董事長提名後經董事會決議之董事或獨立董事企業永續經營委員會氣候風險治理最高決策單位，負氣候風險治理之最終責任至少每年一次，現行每年兩次董事長 董事會"
S-1-2_19,Q19,0.7879721020773365,通過分析結果發現，無論是在RCP2.6還是RCP8.5情境下，因乾旱導致之地層下陷為新光人壽2020至2100年期間對分布於台灣各縣市的不動產最為顯著的氣候風險。而RCP2.6暖化減緩的情境下，2100年MVaR值約0.42%；RCP8.5暖化情形惡化、溫室氣體高度排放的情境下，2100年MVaR約0.55%，財務影響不超過新台幣4.15億，對本公司皆未造成顯著影響。最大氣候風險值(MVaR%)
S-1-2_19,Q19,0.7875836977948844,"壽險理賠金額
8為因應低碳發展趨勢，新光金控提升各項
資產的能資源效率標準，例如更換高效能
設備，進而增加營運或投資成本
9因應法規、客戶與國際倡議要求，而提高
再生能源使用比例導致營運成本提升
10 新光金控若未採取積極永續作為，恐喪失
客戶及消費者青睞
11 豪雨及淹水出現頻率及嚴重度提升，導致
營運據點無法運作及營運中斷
12 全球海平面上升，沿海低窪地區遭淹沒，
導致資產受損"
S-1-2_19,Q19,0.7856030066491149,"任銀行原則及赤道原則外，亦訂定高碳排產業管理規範，協助各子公司投融資單位確實控管氣候風險。其內容涵蓋界定高碳排產業及監控產業、投融資限額、監測頻率及預警機制等，適用業務範疇包括所有新增與既有的投資、融資與專案融資等。我們期許子公司透過投前、貸前的盡職調查(Due Diligence. DD)來瞭解客戶及投資對象(Know Your Customer, KYC)，依其所屬產業及碳排情形進行交
易評估，交易後亦定期監測投融資標的改善狀況，動態調整交易策略，藉以有效達成永續金融去碳化目標。
2030
2035
2040
2045煤炭及非典型油氣業
石油及天然氣產銷業、電力公用事業、鋼鐵業、化"
S-1-2_19,Q19,0.7850305470792156,"根據近期國際間氣候政策趨勢與本國低碳轉型目標，針對實體風險情境分析，新光金控擇
定RCP 2.6、RCP 4.5、RCP 6.0及RCP 8.5等四種代表濃度途徑作為未來氣候推估情境，另針對轉型風險情境分析，則擇定三種不同的氣候變遷情境進行分析與壓力測試，以評估其所帶來之氣候衝擊，其中個別情境分別代表不同程度的轉型風險，並選取碳價(或碳稅)作為此次主要氣候風險參數：情境分析應用部位彙整"
S-1-2_19,Q19,0.7848252497801191,"新光金控永續金融里程碑
新光人壽簽署「機構投資人盡職治理守則」遵循聲明
入選DJSI世界指數成分股
CDP碳揭露專案氣候問卷獲得B管理評級新光銀行簽署赤道原則加入亞洲投資人氣候變遷聯盟
(Asia Investor Group on Climate Change, AIGCC)
台灣淨零行動聯盟發起成員及支持機構
入選DJSI世界指數成分股CDP碳揭露專案氣候問卷獲得A-領導評級簽署科學基礎減量目標倡議 
(Science Based Targets Initiative, SBTi) 承諾書，設定科學基礎減量目標
元富證券全台首家推出ESG個股研究報告首次出版氣候相關財務揭露報告書"
S-1-2_19,Q19,0.7847642880267313,"註：採附錄8-2投資組合信用風險分析法方法計算。選定評估標的及情境設定
透過評估前述 NGFS 情境，模擬分析 2050 年時投資部位面臨之轉型風險，透過衡量其違約機 率(PD)、違約損失率(LGD)的變化，估算轉型風險情境之預期信用損失增加金額，結果顯示國 家自主貢獻（NDCs）情境之損失金額及 Net Zero 2050 所產生之潛在預期信用損失變化約為 公司 2022 年底淨值之 0.02%~0.76%，顯示財務衝擊較小並未對本公司造成顯著影響。轉型風險情境分析結果因應策略Step
1
Step
2
Step
3
Step
4選擇氣候風險衝擊較高產業之投"
S-1-2_19,Q19,0.7845644661549579,"使用氣候模型 
全球氣候模型
選用IPCC的CMIP5和CMIP6
模型
區域氣候模型
使用用以分析特定實體風險災害的區域氣候模型 不動產資料輸入 
輸入不動產的以下資訊 :
不動產地址 
經緯度 
不動產帳面現值 
動產設備帳面現值 
營業裝修工程帳面現值實體風險數據產出 
產出以下自然災害中面臨的實體風險數值 :
沿海淹水 
地層下陷 極端高溫 地表淹水 森林野火 極端強風 河流氾濫"
S-1-2_19,Q19,0.7839389647762077,"色相關投融資規模2025年人均溫室氣體排放量、用水量及廢棄物量每年減少2%指標減碳行動：溫室氣體排放
(範疇一、範疇二)投資組合去碳化 綠色金融
基準年
短中期目標
（2026年）
長期目標
(2031年)
2022年
達成情形2022年 2022年 2020年
人壽：專案投資綠能相關事業之投資金額成長率400%
銀行：
推動太陽能電廠專案融資，至目標年融資總餘額成長40億元
發行永續債券
人壽：
專案投資綠能事業較基準年投資成長294%
銀行：
太陽能電廠專案融資總餘額成長181.55%。
承作４件適用赤道原則
案件以PCAF方法學完成盤查財務碳排放量(tCO"
S-1-2_19,Q19,0.7834354428012136,"變遷情境架構與參數，選取國家自主貢獻（Nationally Determined Contributions,  NDCs）
及有序轉型2050淨零排放(Net Zero 2050)二種情境，分析考慮產業成長率、及碳稅/碳費加壓下被投資公司違約機率(PD)、違約損失率(LGD)及預期信用損失增加金額，以估算被投資公司之轉型衝擊。
註：採附錄8-2投資組合信用風險分析法方法計算。選定評估標的及情境設定"
S-1-2_19,Q19,0.7820531461864363,"交易對手，相關業務營收超逾總營收50%將優先進行議合訂定高碳排產業之投融資部位曝險限額，每月定期監控政策名稱 風險管理政策 永續金融政策
規範重點
規範重點子規範名稱 風險管理辦法 財務碳排放管理準則 單一國家、區域及產業別之大額曝險管理準則"
S-1-2_19,Q19,0.7819667662204133,"針對整體不動產，新光人壽將透過經濟部水利署的地層
下陷監測資訊系統，密切關注營運據點位在區域的地層下陷情況，及早提出相應對策。新光人壽營運據點分布RCP2.6
註：最大氣候風險值(MVaR%)大於1%，視為高氣候風險區域。MVaR值2030 2050 2100
RCP8.5
2030 2050 2100
>1% 0.2-1% <0.2%"
S-1-2_19,Q19,0.7812905621829045,"實體風險情境分析流程新光人壽2022年於全台共擁有200筆不動產資產，我們運用RCP2.6及RCP8.5兩種情境，透過國際氣候模型進行模擬各營運據點及投資性不動產於2020至2100年，以每十年為一區間在各類型氣候風險災害影響下所面臨的最大氣候風險值（Max Climate Value at Risk%）， 包括地表淹水、地層下陷、河流氾濫、沿海淹水、森林
野火、極端高溫和極端強風等，分析流程及結果如下： 新光人壽營運據點及投資性不動產分析結果
脆弱度
曝露度危害度
風險淹水災害風險
淹水災害潛勢等級(5等級，
1為最低、5為最高)
資料來源國家災害防救治中心(NCDR)、
水利署"
S-1-2_19,Q19,0.781112744629037,"新光金控為提升氣候韌性，導入氣候相關財務揭露（Task Force on 
Climate-Related Financial Disclosures, TCFD）框架，揭露氣候變    遷對公司的財務衝擊，以加強面對極端氣候下的調適能力、降低   災害可能帶來的營運影響。因應COP26後全球各國的淨零脫碳趨勢，我們也透過盤查投融資組合的碳排放量與強度，瞭解自身在進行投融資業務時所帶來的間接碳排放量，進而訂定高碳排產業管理方針，協助各子公司投融資單位確實控管氣候風險，透過監控高碳排產業以有效達成金融去碳化目標。
新光金控永續金融里程碑
新光人壽簽署「機構投資人盡職治理守則」遵循聲明"
S-1-2_19,Q19,0.7803928764564709,"營業據點樓頂建置屋頂型太陽能
板發電，提高電力自發自用比例，其中新光銀行六家銀行為首家綠電自發自用分行，未來將持續評估適合建置屋頂型太陽能板之營業據點進行建置。
公司定期檢視及汰換營運據點高
耗能資產，如採用節能LED燈具，以提升能源使用效率。發生時間 / 風險事件描述
短期
技術風險
營運成本增加 / 營收獲利減少
《氣候變遷因應法》
我國今年1月三讀通過氣候變遷因應
法，明定台灣應於2050年達成溫室氣體淨零排放，並將擬定子法徵收碳費，惟碳費收取標準尚待中央核定後公告，並定期審議調整。我們評估未來國家若開始徵收碳費，將提高本公司營運成本、供應商採購成本及被投融資客戶營運績效。"
